CASE,RAD?,TRIM?,MACH,RE,BETA,PHI,SREF,XCG,XMRP,LREF,LATREF,DEFL_1_1,DEFL_1_2,DEFL_1_3,DEFL_1_4,DEFL_1_5,DEFL_1_6,DEFL_1_7,DEFL_1_8,ALPHA,CN法向力系数,CM俯仰力矩系数,CA轴向力系数,CA_0B,CA_FB,CY侧向力系数,CLN偏航力矩系数,CLL,CL升力系数,CD阻力系数,CL/CD,X-C.P.,CNA,CMA,BA_CN,BA_CM,BA_CA,BA_CY,BA_CLN,BA_CLL,BA_CL,BA_CD,BA_CL/CD,BA_X-C.P.,BA_CNA,BA_CMA,CYB,CLNB,CLLB,BA_CYB,BA_CLNB,BA_CLLB
1,0,0,0.8,70000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3,0.1682,-0.2765,0.1739,0.1685,0.1739,0.224,-0.3674,0,0.1589,0.1825,0.8706,-1.6439,0.0553,-0.0958,0.0166,0.209,0.1724,0.0222,0.2789,0,0.0076,0.173,0.0439,12.5583,0.0036,0.0699,-0.0542,0.0833,0,-0.006,-0.0698,0
1,0,0,0.8,70000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3.5,0.1957,-0.3249,0.1723,0.1668,0.1723,0.2235,-0.3706,0,0.1849,0.1839,1.0051,-1.6597,0.0548,-0.0978,0.0182,0.244,0.1722,0.0208,0.279,0,0.0076,0.173,0.0441,13.4289,0.0025,0.0701,-0.0539,0.0842,0,-0.0061,-0.0697,0
1,0,0,0.8,70000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,4,0.223,-0.3743,0.1704,0.165,0.1704,0.223,-0.3743,0,0.2106,0.1856,1.1347,-1.6783,0.0543,-0.0999,0.0191,0.2791,0.172,0.0191,0.2791,0,0.007,0.1729,0.0408,14.6174,0.0012,0.0702,-0.0534,0.0834,0,-0.0061,-0.0696,0
1,0,0,0.9,70000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-4,-0.2304,0.3991,0.3307,0.3253,0.3307,0.2304,-0.3991,0,-0.2067,0.346,-0.5976,-1.7326,0.0561,-0.106,-0.0191,-0.2791,0.3176,0.0191,0.2791,0,0.0031,0.3182,0.0097,14.5956,0.0012,0.0702,-0.0529,0.0823,0,-0.006,-0.0696,0
1,0,0,0.9,70000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3.5,-0.2022,0.3467,0.3312,0.3258,0.3312,0.2309,-0.3955,0,-0.1816,0.3429,-0.5296,-1.7145,0.0566,-0.1039,-0.0182,-0.244,0.318,0.0208,0.279,0,0.0012,0.3185,0.0039,13.4053,0.0024,0.0701,-0.0524,0.0812,0,-0.0059,-0.0697,0
1,0,0,0.9,70000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3,-0.1738,0.2953,0.3316,0.3262,0.3316,0.2314,-0.3925,0,-0.1562,0.3402,-0.459,-1.6992,0.0571,-0.1019,-0.0167,-0.209,0.3183,0.0222,0.2788,0,0,0.3187,0,12.5336,0.0036,0.0699,-0.0519,0.0802,0,-0.0057,-0.0698,0
1,0,0,0.9,70000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2.5,-0.1451,0.2447,0.332,0.3266,0.332,0.2318,-0.3901,0,-0.1305,0.338,-0.3861,-1.6866,0.0576,-0.1002,-0.0146,-0.174,0.3185,0.0234,0.2788,0,-0.0007,0.3189,-0.0023,11.8939,0.0047,0.0698,-0.0514,0.0794,0,-0.0055,-0.0699,0
1,0,0,0.9,70000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2,-0.1162,0.1951,0.3323,0.3269,0.3323,0.2322,-0.3893,0,-0.1045,0.3361,-0.311,-1.6792,0.058,-0.0987,-0.012,-0.1392,0.3187,0.0241,0.2788,0,-0.0009,0.319,-0.0028,11.5831,0.0056,0.0696,-0.0512,0.0789,0,-0.0053,-0.07,0
1,0,0,0.9,70000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1.5,-0.0871,0.146,0.3325,0.3271,0.3325,0.2329,-0.3908,0,-0.0784,0.3347,-0.2342,-1.6765,0.0579,-0.0971,-0.0091,-0.1044,0.3189,0.0242,0.2788,0,-0.0007,0.319,-0.0022,11.5183,0.006,0.0696,-0.0514,0.0787,0,-0.0049,-0.0702,0
1,0,0,0.9,70000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1,-0.0583,0.098,0.3327,0.3273,0.3327,0.2341,-0.3945,0,-0.0525,0.3336,-0.1574,-1.6813,0.0578,-0.0964,-0.0061,-0.0696,0.319,0.0243,0.2789,0,-0.0005,0.3191,-0.0016,11.4797,0.006,0.0696,-0.0519,0.0789,0,-0.0046,-0.0703,0
1,0,0,0.9,70000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-0.5,-0.0293,0.0496,0.3327,0.3274,0.3327,0.2356,-0.3993,0,-0.0264,0.333,-0.0794,-1.6914,0.0583,-0.098,-0.003,-0.0348,0.3191,0.0242,0.2789,0,-0.0002,0.3191,-0.0008,11.5042,0.0061,0.0696,-0.0524,0.0794,0,-0.0045,-0.0704,0
1,0,0,0.9,70000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0.3328,0.3274,0.3328,0.236,-0.4006,0,0,0.3328,0,-0.333,0.0587,-0.0993,0,0,0.3191,0.0242,0.279,0,0,0.3191,0,11.5136,0.0061,0.0696,-0.0529,0.0802,0,-0.0046,-0.0704,0
1,0,0,0.9,70000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0.5,0.0293,-0.0496,0.3327,0.3274,0.3327,0.2356,-0.3993,0,0.0264,0.333,0.0794,-1.6914,0.0583,-0.098,0.003,0.0348,0.3191,0.0242,0.2789,0,0.0002,0.3191,0.0008,11.5042,0.0061,0.0696,-0.0534,0.0812,0,-0.0049,-0.0704,0
1,0,0,0.9,70000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1,0.0583,-0.098,0.3327,0.3273,0.3327,0.2341,-0.3945,0,0.0525,0.3336,0.1574,-1.6813,0.0578,-0.0964,0.0061,0.0696,0.319,0.0243,0.2789,0,0.0005,0.3191,0.0016,11.4797,0.006,0.0696,-0.0539,0.0823,0,-0.0053,-0.0703,0
1,0,0,0.9,70000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1.5,0.0871,-0.146,0.3325,0.3271,0.3325,0.2329,-0.3908,0,0.0784,0.3347,0.2342,-1.6765,0.0579,-0.0971,0.0091,0.1044,0.3189,0.0242,0.2788,0,0.0007,0.319,0.0022,11.5183,0.006,0.0696,-0.0542,0.0834,0,-0.0055,-0.0702,0
1,0,0,0.9,70000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2,0.1162,-0.1951,0.3323,0.3269,0.3323,0.2322,-0.3893,0,0.1045,0.3361,0.311,-1.6792,0.058,-0.0987,0.012,0.1392,0.3187,0.0241,0.2788,0,0.0009,0.319,0.0028,11.5831,0.0056,0.0696,-0.0539,0.0842,0,-0.0057,-0.07,0
1,0,0,0.9,70000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2.5,0.1451,-0.2447,0.332,0.3266,0.332,0.2318,-0.3901,0,0.1305,0.338,0.3861,-1.6866,0.0576,-0.1002,0.0146,0.174,0.3185,0.0234,0.2788,0,0.0007,0.3189,0.0023,11.8939,0.0047,0.0698,-0.0551,0.0833,0,-0.0059,-0.0699,0
1,0,0,0.9,70000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3,0.1738,-0.2953,0.3316,0.3262,0.3316,0.2314,-0.3925,0,0.1562,0.3402,0.459,-1.6992,0.0571,-0.1019,0.0167,0.209,0.3183,0.0222,0.2788,0,0,0.3187,0,12.5336,0.0036,0.0699,-0.0554,0.0872,0,-0.006,-0.0698,0
1,0,0,0.9,70000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3.5,0.2022,-0.3467,0.3312,0.3258,0.3312,0.2309,-0.3955,0,0.1816,0.3429,0.5296,-1.7145,0.0566,-0.1039,0.0182,0.244,0.318,0.0208,0.279,0,-0.0012,0.3185,-0.0039,13.4053,0.0024,0.0701,-0.0551,0.0883,0,-0.0061,-0.0697,0
1,0,0,0.9,70000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,4,0.2304,-0.3991,0.3307,0.3253,0.3307,0.2304,-0.3991,0,0.2067,0.346,0.5976,-1.7326,0.0561,-0.106,0.0191,0.2791,0.3176,0.0191,0.2791,0,-0.0031,0.3182,-0.0097,14.5956,0.0012,0.0702,-0.0547,0.0876,0,-0.0061,-0.0696,0
1,0,0,0.5,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-4,-0.2116,0.3369,0.0945,0.089,0.0945,0.2116,-0.3369,0,-0.2045,0.1091,-1.8747,-1.5925,0.0542,-0.0874,-0.0185,-0.2792,0.0949,0.0185,0.2792,0,-0.0119,0.096,-0.1235,15.0781,0.0052,0.0692,-0.0543,0.0867,0,-0.006,-0.0696,0
1,0,0,0.5,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3.5,-0.1846,0.2934,0.0961,0.0905,0.0961,0.2108,-0.3346,0,-0.1784,0.1072,-1.6641,-1.5897,0.0538,-0.0867,-0.016,-0.2446,0.0949,0.0183,0.2796,0,-0.0102,0.0957,-0.1063,15.2919,0.0049,0.0694,-0.0538,0.0857,0,-0.0059,-0.0697,0
1,0,0,0.5,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3,-0.1577,0.2502,0.0975,0.0919,0.0975,0.2101,-0.3325,0,-0.1524,0.1056,-1.4431,-1.5863,0.0529,-0.0869,-0.0136,-0.2098,0.0949,0.0181,0.2799,0,-0.0086,0.0955,-0.09,15.4454,0.0038,0.0699,-0.0533,0.0849,0,-0.0057,-0.0698,0
1,0,0,0.5,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2.5,-0.1317,0.2065,0.0987,0.0932,0.0987,0.2104,-0.3292,0,-0.1272,0.1044,-1.219,-1.5685,0.0523,-0.0864,-0.0122,-0.1747,0.0949,0.0195,0.2798,0,-0.008,0.0953,-0.0844,14.3208,0.0033,0.0701,-0.0528,0.0841,0,-0.0055,-0.0699,0
1,0,0,0.5,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2,-0.1054,0.1638,0.0997,0.0941,0.0997,0.2108,-0.327,0,-0.1019,0.1033,-0.9864,-1.5537,0.0525,-0.0844,-0.0103,-0.1396,0.0948,0.0207,0.2796,0,-0.007,0.0951,-0.0737,13.5259,0.0041,0.07,-0.0527,0.0837,0,-0.0053,-0.07,0
1,0,0,0.5,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1.5,-0.0791,0.1221,0.1004,0.0948,0.1004,0.2116,-0.3267,0,-0.0765,0.1024,-0.7467,-1.5424,0.0525,-0.0822,-0.0081,-0.1047,0.0948,0.0215,0.2795,0,-0.0056,0.095,-0.0588,12.9749,0.0048,0.0699,-0.0528,0.0835,0,-0.0049,-0.0702,0
1,0,0,0.5,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1,-0.053,0.0816,0.1009,0.0953,0.1009,0.2127,-0.3286,0,-0.0512,0.1018,-0.5032,-1.5403,0.0525,-0.0809,-0.0055,-0.0698,0.0948,0.0222,0.2794,0,-0.0039,0.0949,-0.0408,12.6142,0.0053,0.0698,-0.0533,0.0837,0,-0.0046,-0.0703,0
1,0,0,0.5,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-0.5,-0.0267,0.0412,0.1011,0.0955,0.1011,0.2141,-0.3319,0,-0.0258,0.1013,-0.2544,-1.5455,0.053,-0.0816,-0.0028,-0.0349,0.0948,0.0225,0.2794,0,-0.002,0.0948,-0.0209,12.4103,0.0055,0.0698,-0.0538,0.0841,0,-0.0045,-0.0704,0
1,0,0,0.5,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0.1012,0.0956,0.1012,0.2145,-0.3329,0,0,0.1012,0,-0.3134,0.0533,-0.0824,0,0,0.0948,0.0226,0.2794,0,0,0.0948,0,12.353,0.0056,0.0697,-0.0543,0.0849,0,-0.0046,-0.0704,0
1,0,0,0.5,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0.5,0.0267,-0.0412,0.1011,0.0955,0.1011,0.2141,-0.3319,0,0.0258,0.1013,0.2544,-1.5455,0.053,-0.0816,0.0028,0.0349,0.0948,0.0225,0.2794,0,0.002,0.0948,0.0209,12.4103,0.0055,0.0698,-0.0547,0.0857,0,-0.0049,-0.0704,0
1,0,0,0.5,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1,0.053,-0.0816,0.1009,0.0953,0.1009,0.2127,-0.3286,0,0.0512,0.1018,0.5032,-1.5403,0.0525,-0.0809,0.0055,0.0698,0.0948,0.0222,0.2794,0,0.0039,0.0949,0.0408,12.6142,0.0053,0.0698,-0.0551,0.0867,0,-0.0053,-0.0703,0
1,0,0,0.5,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1.5,0.0791,-0.1221,0.1004,0.0948,0.1004,0.2116,-0.3267,0,0.0765,0.1024,0.7467,-1.5424,0.0525,-0.0822,0.0081,0.1047,0.0948,0.0215,0.2795,0,0.0056,0.095,0.0588,12.9749,0.0048,0.0699,-0.0554,0.0876,0,-0.0055,-0.0702,0
1,0,0,0.5,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2,0.1054,-0.1638,0.0997,0.0941,0.0997,0.2108,-0.327,0,0.1019,0.1033,0.9864,-1.5537,0.0525,-0.0844,0.0103,0.1396,0.0948,0.0207,0.2796,0,0.007,0.0951,0.0737,13.5259,0.0041,0.07,-0.0551,0.0883,0,-0.0057,-0.07,0
1,0,0,0.5,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2.5,0.1317,-0.2065,0.0987,0.0932,0.0987,0.2104,-0.3292,0,0.1272,0.1044,1.219,-1.5685,0.0523,-0.0864,0.0122,0.1747,0.0949,0.0195,0.2798,0,0.008,0.0953,0.0844,14.3208,0.0033,0.0701,-0.0564,0.0872,0,-0.0059,-0.0699,0
1,0,0,0.5,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3,0.1577,-0.2502,0.0975,0.0919,0.0975,0.2101,-0.3325,0,0.1524,0.1056,1.4431,-1.5863,0.0529,-0.0869,0.0136,0.2098,0.0949,0.0181,0.2799,0,0.0086,0.0955,0.09,15.4454,0.0038,0.0699,-0.0568,0.0916,0,-0.006,-0.0698,0
1,0,0,0.5,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3.5,0.1846,-0.2934,0.0961,0.0905,0.0961,0.2108,-0.3346,0,0.1784,0.1072,1.6641,-1.5897,0.0538,-0.0867,0.016,0.2446,0.0949,0.0183,0.2796,0,0.0102,0.0957,0.1063,15.2919,0.0049,0.0694,-0.0565,0.0929,0,-0.0061,-0.0697,0
1,0,0,0.5,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,4,0.2116,-0.3369,0.0945,0.089,0.0945,0.2116,-0.3369,0,0.2045,0.1091,1.8747,-1.5925,0.0542,-0.0874,0.0185,0.2792,0.0949,0.0185,0.2792,0,0.0119,0.096,0.1235,15.0781,0.0052,0.0692,-0.0561,0.0922,0,-0.0061,-0.0696,0
1,0,0,0.6,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-4,-0.2138,0.3447,0.0947,0.0892,0.0947,0.2138,-0.3447,0,-0.2067,0.1094,-1.8887,-1.6123,0.0547,-0.0892,-0.0185,-0.2792,0.0954,0.0185,0.2792,0,-0.0118,0.0965,-0.1225,15.0781,0.0052,0.0692,-0.0557,0.0913,0,-0.006,-0.0696,0
1,0,0,0.6,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3.5,-0.1865,0.3003,0.0963,0.0908,0.0963,0.213,-0.3426,0,-0.1803,0.1075,-1.6772,-1.6098,0.0544,-0.0885,-0.016,-0.2446,0.0954,0.0183,0.2796,0,-0.0101,0.0962,-0.1054,15.2919,0.0049,0.0694,-0.0552,0.0904,0,-0.0059,-0.0697,0
1,0,0,0.6,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3,-0.1595,0.2562,0.0977,0.0922,0.0977,0.2124,-0.3405,0,-0.1541,0.1059,-1.455,-1.6067,0.0534,-0.0888,-0.0136,-0.2098,0.0954,0.0181,0.2799,0,-0.0086,0.096,-0.0893,15.4454,0.0038,0.0699,-0.0547,0.0896,0,-0.0057,-0.0698,0
1,0,0,0.6,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2.5,-0.1331,0.2115,0.099,0.0934,0.099,0.2127,-0.3373,0,-0.1287,0.1047,-1.2294,-1.5892,0.0528,-0.0883,-0.0122,-0.1747,0.0954,0.0195,0.2798,0,-0.008,0.0958,-0.0838,14.3208,0.0033,0.0701,-0.0543,0.0889,0,-0.0055,-0.0699,0
1,0,0,0.6,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2,-0.1066,0.1679,0.0999,0.0944,0.0999,0.2132,-0.3351,0,-0.1031,0.1036,-0.9951,-1.5747,0.0531,-0.0864,-0.0103,-0.1396,0.0953,0.0207,0.2796,0,-0.007,0.0956,-0.0731,13.5259,0.0041,0.07,-0.0541,0.0885,0,-0.0053,-0.07,0
1,0,0,0.6,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1.5,-0.08,0.1251,0.1006,0.0951,0.1006,0.2139,-0.3348,0,-0.0774,0.1027,-0.7535,-1.5637,0.053,-0.0842,-0.0081,-0.1047,0.0953,0.0215,0.2795,0,-0.0056,0.0955,-0.0583,12.9749,0.0048,0.0699,-0.0543,0.0883,0,-0.0049,-0.0702,0
1,0,0,0.6,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1,-0.0536,0.0837,0.1011,0.0956,0.1011,0.2151,-0.3368,0,-0.0518,0.102,-0.5078,-1.5617,0.0531,-0.0829,-0.0055,-0.0698,0.0953,0.0222,0.2794,0,-0.0039,0.0954,-0.0405,12.6142,0.0053,0.0698,-0.0547,0.0885,0,-0.0046,-0.0703,0
1,0,0,0.6,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-0.5,-0.027,0.0422,0.1013,0.0958,0.1013,0.2165,-0.3402,0,-0.0261,0.1016,-0.2568,-1.5669,0.0536,-0.0837,-0.0028,-0.0349,0.0953,0.0225,0.2794,0,-0.002,0.0953,-0.0207,12.4103,0.0055,0.0698,-0.0552,0.0889,0,-0.0045,-0.0704,0
1,0,0,0.6,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0.1014,0.0959,0.1014,0.2169,-0.3412,0,0,0.1014,0,-0.9993,0.0539,-0.0845,0,0,0.0953,0.0226,0.2794,0,0,0.0953,0,12.353,0.0056,0.0697,-0.0557,0.0896,0,-0.0046,-0.0704,0
1,0,0,0.6,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0.5,0.027,-0.0422,0.1013,0.0958,0.1013,0.2165,-0.3402,0,0.0261,0.1016,0.2568,-1.5669,0.0536,-0.0837,0.0028,0.0349,0.0953,0.0225,0.2794,0,0.002,0.0953,0.0207,12.4103,0.0055,0.0698,-0.0561,0.0904,0,-0.0049,-0.0704,0
1,0,0,0.6,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1,0.0536,-0.0837,0.1011,0.0956,0.1011,0.2151,-0.3368,0,0.0518,0.102,0.5078,-1.5617,0.0531,-0.0829,0.0055,0.0698,0.0953,0.0222,0.2794,0,0.0039,0.0954,0.0405,12.6142,0.0053,0.0698,-0.0565,0.0913,0,-0.0053,-0.0703,0
1,0,0,0.6,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,1.5,0.08,-0.1251,0.1006,0.0951,0.1006,0.2139,-0.3348,0,0.0774,0.1027,0.7535,-1.5637,0.053,-0.0842,0.0081,0.1047,0.0953,0.0215,0.2795,0,0.0056,0.0955,0.0583,12.9749,0.0048,0.0699,-0.0568,0.0922,0,-0.0055,-0.0702,0
1,0,0,0.6,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2,0.1066,-0.1679,0.0999,0.0944,0.0999,0.2132,-0.3351,0,0.1031,0.1036,0.9951,-1.5747,0.0531,-0.0864,0.0103,0.1396,0.0953,0.0207,0.2796,0,0.007,0.0956,0.0731,13.5259,0.0041,0.07,-0.0564,0.0929,0,-0.0057,-0.07,0
1,0,0,0.6,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,2.5,0.1331,-0.2115,0.099,0.0934,0.099,0.2127,-0.3373,0,0.1287,0.1047,1.2294,-1.5892,0.0528,-0.0883,0.0122,0.1747,0.0954,0.0195,0.2798,0,0.008,0.0958,0.0838,14.3208,0.0033,0.0701,-0.0583,0.0916,0,-0.0059,-0.0699,0
1,0,0,0.6,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3,0.1595,-0.2562,0.0977,0.0922,0.0977,0.2124,-0.3405,0,0.1541,0.1059,1.455,-1.6067,0.0534,-0.0888,0.0136,0.2098,0.0954,0.0181,0.2799,0,0.0086,0.096,0.0893,15.4454,0.0038,0.0699,-0.0587,0.098,0,-0.006,-0.0698,0
1,0,0,0.6,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,3.5,0.1865,-0.3003,0.0963,0.0908,0.0963,0.213,-0.3426,0,0.1803,0.1075,1.6772,-1.6098,0.0544,-0.0885,0.016,0.2446,0.0954,0.0183,0.2796,0,0.0101,0.0962,0.1054,15.2919,0.0049,0.0694,-0.0584,0.0994,0,-0.0061,-0.0697,0
1,0,0,0.6,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,4,0.2138,-0.3447,0.0947,0.0892,0.0947,0.2138,-0.3447,0,0.2067,0.1094,1.8887,-1.6123,0.0547,-0.0892,0.0185,0.2792,0.0954,0.0185,0.2792,0,0.0118,0.0965,0.1225,15.0781,0.0052,0.0692,-0.0581,0.0987,0,-0.0061,-0.0696,0
1,0,0,0.7,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-4,-0.2177,0.3579,0.0961,0.0906,0.0961,0.2177,-0.3579,0,-0.2105,0.111,-1.8955,-1.6439,0.0554,-0.0917,-0.0185,-0.2792,0.0971,0.0185,0.2792,0,-0.0117,0.0981,-0.1193,15.0781,0.0052,0.0692,-0.0577,0.0979,0,-0.006,-0.0696,0
1,0,0,0.7,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3.5,-0.19,0.3121,0.0978,0.0923,0.0978,0.217,-0.3561,0,-0.1837,0.1092,-1.6829,-1.6424,0.0552,-0.0913,-0.016,-0.2446,0.0972,0.0183,0.2796,0,-0.01,0.098,-0.1024,15.2919,0.0049,0.0694,-0.0572,0.0971,0,-0.0059,-0.0697,0
1,0,0,0.7,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-3,-0.1625,0.2666,0.0993,0.0938,0.0993,0.2165,-0.3544,0,-0.1571,0.1076,-1.4597,-1.6402,0.0543,-0.0917,-0.0136,-0.2098,0.0973,0.0181,0.2799,0,-0.0085,0.0978,-0.0866,15.4454,0.0038,0.0699,-0.0567,0.0963,0,-0.0057,-0.0698,0
1,0,0,0.7,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2.5,-0.1357,0.2204,0.1006,0.0951,0.1006,0.2169,-0.3515,0,-0.1312,0.1064,-1.2329,-1.6236,0.0538,-0.0915,-0.0122,-0.1747,0.0973,0.0195,0.2798,0,-0.0079,0.0978,-0.0812,14.3208,0.0033,0.0701,-0.0563,0.0956,0,-0.0056,-0.0699,0
1,0,0,0.7,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-2,-0.1088,0.1751,0.1017,0.0962,0.1017,0.2175,-0.3496,0,-0.1052,0.1054,-0.9977,-1.6101,0.0541,-0.0897,-0.0103,-0.1396,0.0974,0.0207,0.2796,0,-0.0069,0.0977,-0.0708,13.5259,0.0041,0.07,-0.0561,0.0952,0,-0.0053,-0.07,0
1,0,0,0.7,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1.5,-0.0817,0.1307,0.1024,0.097,0.1024,0.2183,-0.3496,0,-0.079,0.1045,-0.7553,-1.5998,0.0541,-0.0877,-0.0081,-0.1047,0.0974,0.0215,0.2795,0,-0.0055,0.0976,-0.0565,12.9749,0.0048,0.0699,-0.0563,0.0951,0,-0.005,-0.0701,0
1,0,0,0.7,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-1,-0.0547,0.0874,0.1029,0.0975,0.1029,0.2196,-0.3517,0,-0.0529,0.1039,-0.509,-1.5982,0.0541,-0.0865,-0.0055,-0.0698,0.0975,0.0222,0.2794,0,-0.0038,0.0976,-0.0392,12.6142,0.0053,0.0698,-0.0567,0.0952,0,-0.0046,-0.0703,0
1,0,0,0.7,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,-0.5,-0.0275,0.0441,0.1032,0.0977,0.1032,0.221,-0.3553,0,-0.0266,0.1034,-0.2574,-1.6037,0.0547,-0.0874,-0.0028,-0.0349,0.0975,0.0225,0.2794,0,-0.002,0.0975,-0.0201,12.4103,0.0055,0.0698,-0.0572,0.0956,0,-0.0045,-0.0704,0
1,0,0,0.7,80000000,-4,0,0.0113,0.285,2.375,0.12,0.12,0,0,0,0,0,0,0,0,0,0,0,0.1033,0.0978,0.1033,0.2214,-0.3563,0,0,0.1033,0,-1.1008,0.055,-0.0883,0,0,0.0975,0.0226,0.2794,0,0,0.0975,0,12.353,0.0056,0.0697,-0.0577,0.0963,0,-0.0046,-0.0704,0
